"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6421246","21114315110000255000000000U1","BONETERA MATI SA DE CV","BONETERA MATI SA DE CV","315110","Fabricación de calcetines y medias de tejido de punto","31 a 50 personas","AVENIDA","CITLALTÉPETL","CALLE","IZTACCÍHUATL","CALLE","NEVADO DE TOLUCA","AVENIDA","MALINTZI","38",,,,"0",,"COLONIA","MALINTZI",,,,"72210","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3366","025",,"RMACIP@BONETERAMATI.COM",,"Fijo","19.07851657","-98.16962588","2010-07"
"6272386","21119315110000036001000000U4","BONETERA RYT DE PUEBLA","BONETERA RYT DE PUEBLA SA DE CV","315110","Fabricación de calcetines y medias de tejido de punto","51 a 100 personas","CALLE","TLAXCALANZI","CALLE","REAL A SAN ANDRÉS","CALLE","CAMINO REAL A CHOLULA","CALLE","CAMINO REAL A CHOLULA","402","A",,,,,"COLONIA","SAN BERNARDINO TLAXCALANCINGO",,,,"72820","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0476","002",,"BONETERA@RYT.COM.MX",,"Fijo","19.03543677","-98.2764573","2010-07"
"6714130","21149336360000016010000000U9","BOXMARK LEATHER MEXICO S.A. DE C.V.","BOXMARK LEATHER MEXICO SA DE CV","316110","Curtido y acabado de cuero y piel","101 a 250 personas","AVENIDA","DEL AGAVE","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","MANZANA 800","6",,,,"0",,"PARQUE INDUSTRIAL","PARQUE INDUSTRIAL MIAHUATLAN","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL",,"75820","21","PUEBLA","149","Santiago Miahuatlán","0023","Valle de Tehuacán [Parque Industrial]","0028","006",,"JORGE.HERNANDEZ@BOSMARK.COM",,"Fijo","18.51022921","-97.43560389","2016-01"
"6708732","21013315210000011101000000U0","BRIGOTEX","BRIGOTEX SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","101 a 250 personas","CARRETERA","RAFAEL ÁVILA CAMACHO","OTRO (ESPECIFIQUE)","5","OTRO (ESPECIFIQUE)","5","CALLE","MANZANA 800","18",,,,"0",,"COLONIA","SAN ANTONIO PANTZINGO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0174","007",,,,"Fijo","18.37737109","-97.27783095","2016-01"
"6885662","21074311910000013001000000U7","CACAHUATES SANCHEZ","CACAHUATES SANCHEZ SA DE CV","311910","Elaboración de botanas","51 a 100 personas","CARRETERA","CHOLULA- PUEBLA ","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","MANZANA 800","19",,,,"0",,"COLONIA","SAN JOSE MUNIVE",,,,"74160","21","PUEBLA","074","Huejotzingo","0090","Los Tanques","0097","800",,"CACSA.1992@GMAIL.COM",,"Fijo","19.19044587","-98.36768261","2019-04"
"6272326","21090315229000025002000000U8","CALIFORNIA CUTTING AND SEWING","CALIFORNIA CUTTING AND SEWING SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","PRIVADA","SAN ISIDRO","CARRETERA","FEDERAL PUEBLAMÉXICO","PRIVADA","NINGUNO","CARRETERA","FEDERAL PUEBLAMÉXICO","0","SN",,,"0",,"BARRIO","SAN ISIDRO",,,,"72660","21","PUEBLA","090","Juan C. Bonilla","0005","Santa María Zacatepec","0160","004",,"CALICUSE@PRODIGY.NET.MX","WWW.CALIFORNIACUTTING.COM.MX","Fijo","19.12820023","-98.3692922","2010-07"
"6421355","21156315222000515000000000U2","CAMISA Y DISENO DE TEHUACAN","CAMISA Y DISENO DE TEHUACAN SA DE CV","315222","Confección en serie de camisas","101 a 250 personas","CALLE","BAJA CALIFORNIA","PRIVADA","CITLALTÉPETL","CALLE","MANANTIALES DE TEHUACÁN","CALLE","CUBA","3622",,,,"0","SN","COLONIA","MEXICO 68",,,,"75764","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1374","036",,"ISELCR@HOTMAIL.COM",,"Fijo","18.45224218","-97.42031913","2010-07"
"8286861","21156315229005384000000000S3","CAMPOGRAFT TEXTILES","CAMPOGRAFT TEXTILES SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","COAHUILA SUR","CALLE","TAMAULIPAS","AVENIDA","BAJA CALIFORNIA","PRIVADA","NINGUNO",,"SN",,,,,"COLONIA","MEXICO SUR",,,,"75764","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0662","007",,,,"Fijo","18.45306449","-97.41691762","2019-11"
"6271611","21114311613000084000037578M2","CAMPRA","CARNES FRIAS Y AHUMADOS PRADO CAMACHO SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","51 a 100 personas","CALLE","Antiguo Camino a la Resurrección","CALLE","24 de Junio","CALLE","Xaltonatl","OTRO (ESPECIFIQUE)","Ayuntamiento","2101",,,,"0",,"COLONIA","3 DE MAYO",,,,"72228","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1641","016",,"CONTACTO@CAMPRA.COM.MX","CAMPRA.COM.MX","Fijo","19.08474883","-98.15854753","2010-07"
"9153163","21174315192000094000000000U6","CARAL PB SA DE CV","CARAL PB SA DE CV","315192","Fabricación de ropa exterior de tejido de punto","31 a 50 personas","CALLE","MORELOS","CARRETERA","TEZIUTLAN LA LEGUA","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","8",,,,"0",,"COLONIA","LA LEGUA",,,,"73968","21","PUEBLA","174","Teziutlán","0011","Ixtahuiata (La Legua)","043A","001",,"CRAFT_LEGUA@HOTMAIL.COM",,"Fijo","19.84297861","-97.33608389","2019-11"
"6449078","21114461160013081011000000U3","CARAMELOS DON PICOSO","CARAMELOS DON PICOSO SA DE CV","311340","Elaboración de dulces, chicles y productos de confitería que no sean de chocolate","101 a 250 personas","CALLE","CORREGIDORA","CALLE","FRANCISCO JAVIER MINA","BOULEVARD","AYUNTAMIENTO","CALLE","27 DE SEPTIEMBRE","69",,,,"0",,"COLONIA","TEPEYAC",,,,"72210","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","150A","009",,"CARAMELOSDONPICOSO@HOTMAIL.COM",,"Fijo","19.06826974","-98.17891924","2014-12"
"6377162","21114314993000227000000000U0","CARPE","CARPE SA DE CV","314993","Fabricación de productos textiles reciclados","251 y más personas","AVENIDA","DEFENSORES DE LA REPUBLICA","CALLE","NINGUNO","CARRETERA","FEDERAL A TEHUACÁN","CALLE","NINGUNO","1163",,,,"0",,"PARQUE INDUSTRIAL","LA CIENEGA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL RESURECCIÓN",,"72230","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2264","028",,"CONTABILIDAD@CARPE.MX",,"Fijo","19.06106487","-98.16178271","2010-07"
"9218300","21174315229005404000000000S2","CEDEMO",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","AVENIDA","JOSE MARIA MORELOS Y PAVON","CALLE","IGNACIO ZARAGOZA","CALLE","AGUSTIN MELGAR","CALLE","IGNACIO ZARAGOZA","36",,,,,,"BARRIO","BARRIO AHUATENO",,,,"73967","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0016","032",,,,"Fijo","19.83019202","-97.35892436","2019-11"
"6378815","21054315229000375002000000U3","CELESTIAL DESIGA","CELESTIAL DESIGA SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","FRANCISCO I. MADERO","CALLE","16 DE SEPTIEMBRE","CALLE","VEREDA","PRIVADA","16 DE SEPTIEMBRE",,"SN",,,,,"COLONIA","CENTRO",,,,"73950","21","PUEBLA","054","Chignautla","0001","Chignautla","0107","027",,,,"Fijo","19.81407645","-97.39275894","2014-12"
"6236912","21117311215000015000040233S3","CERVECERIA CUAUHTEMOC MOCTEZUMA","CERVECERIA CUAUHTEMOC MOCTEZUMA SA DE CV","311215","Elaboración de malta","51 a 100 personas","CALLE","3 NORTE","CALLE","NINGUNO","AVENIDA","PUEBLA AMOZOC ORIENTAL ORIENTAL","CALLE","NINGUNO","63",,,,"0","SN","COLONIA","CENTRO",,,,"75000","21","PUEBLA","117","Rafael Lara Grajales","0001","Ciudad de Rafael Lara Grajales","0062","033",,,,"Fijo","19.23081625","-97.80465483","2010-07"
"6377404","21114315192000194000000000U0","CHEDRAUI TEXTIL","CHEDRAUI TEXTIL ","315192","Fabricación de ropa exterior de tejido de punto","31 a 50 personas","CALLE","CAMINO NACIONAL","CALLE","HOMBRES ILUSTRES","CALLE","NINGUNO","CALLE","HOMBRES ILUSTRES","0","SN",,,"0",,"COLONIA","IGNACIO ROMERO VARGAS",,,,"72120","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3455","046",,,,"Fijo","19.0709338","-98.24534527","2010-07"
"9276500","21114314120000681000000000U1","CIA INDUSTRIAL SAINT CHARBEL","CIA INDUSTRIAL SAINT CHARBEL SA DE CV","314120","Confección de cortinas, blancos y similares","51 a 100 personas","CALLE","RESURRECCION NORTE","CALLE","RESURRECCION PONIENTE","CALLE","RESURRECCION ORIENTE","CALLE","RESURRECCIÓN PONIENTE","11",,,,,,"PARQUE INDUSTRIAL","PARQUE INDUSTRIAL RESURRECCION","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL RESURECCIÓN",,"72228","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","013",,"ROMULO.AMARO@GRUPOAPOLO.COM.MX",,"Fijo","19.0803026","-98.14877845","2020-11"
"6377139","21114315229000231000016006M0","CIA INDUSTRIAL TEXTIL ANAHUAC","CIA INDUSTRIAL TEXTIL ANAHUAC SA DE CV","313210","Fabricación de telas anchas de tejido de trama","101 a 250 personas","AVENIDA","38 PONIENTE","CALLE","7 NORTE","CALLE","5 NORTE","AVENIDA","38 PONIENTE","0","SN",,,"0",,"COLONIA","SANTA MARÍA",,,,"72080","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3578","009",,"CONTABILIDAD@TEXTILESANAHUAC.COM.MX","WWW.TEXTILANAHUAC.COM.MX","Fijo","19.06087466","-98.19401048","2010-07"
"3527093","21114313210000561001016006S2","CIA INDUSTRIAL TEXTIL ANAHUAC SA DE CV","CIA INDUSTRIAL TEXTIL ANAHUAC SA DE CV","313210","Fabricación de telas anchas de tejido de trama","51 a 100 personas","CALLE","ANTIGUO CAMINO A LA RESURRECCIÓN","CALLE","RESURRECCIÓN SUR","PRIVADA","PARAÍSO","CALLE","RESURRECCIÓN PONIENTE","10242","B",,,"0",,"CORREDOR INDUSTRIAL","SANTA ROSA","CORREDOR INDUSTRIAL","CORREDOR INDUSTRIAL LA CIENEGA",,"72920","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1641","033",,"CONTABILIDAD@TEXTILESANAHUAC.COM.MX","WWW.TEXTILESANAHUAC.COM.MX","Fijo","19.0845598","-98.1585331","2010-07"
"6379024","21115313210000017000000000U2","CIMEXLANA S DE RL DE CV","CIMEXLANA S DE RL DE CV","313210","Fabricación de telas anchas de tejido de trama","251 y más personas","CALLE","FEDERAR TECAMACHALCO - QUECHOLAC","AUTOPISTA","FEDERAL CUOTA MEXICO - ORIZABA","OTRO (ESPECIFIQUE)","9 PONIENTE","OTRO (ESPECIFIQUE)","MANZANA 800","80",,,,"0",,"BARRIO","DE SAN DIEGO",,,,"75460","21","PUEBLA","115","Quecholac","0077","Cimexlana","0053","800",,"JONATHAN@CIMEXLANA.COM.MX",,"Fijo","18.93777769","-97.67083334","2010-07"
"6272630","21119315229000066000000000U9","CINIIA","CINIIA DE MEXICO SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","101 a 250 personas","CERRADA","CEREZALES DEL CONDADO","CALLE","SAN ÁNGEL","BOULEVARD","ATLIXCÁYOTL","CALLE","ANDRÓMEDA","6402",,,,"0",,"COLONIA","CONCEPCION LA CRUZ",,,,"72810","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0601","004",,"DIRECCION@CINIA.NET","WWW.CINIA.COM.MX","Fijo","19.02588366","-98.24135631","2014-12"
"3471247","21114313210000634000000000U7","COBBACK DE MÉXICO SA DE CV","COBBACK DE MÉXICO SA DE CV","313210","Fabricación de telas anchas de tejido de trama","31 a 50 personas","AVENIDA","PUEBLA-TLAXCALA","OTRO (ESPECIFIQUE)",,"OTRO (ESPECIFIQUE)",,"OTRO (ESPECIFIQUE)",,"5052",,,,,,"COLONIA","TLANESSE",,,,"72100","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","5201","061",,,,"Fijo","19.11226168","-98.22795881","2010-07"
"3250574","21114314993000152001000000U0","COMERCIALIZADORA DE JERGAS E HILOS SALGADO",,"314993","Fabricación de productos textiles reciclados","31 a 50 personas","CALLE","1A DEL LICENCIADO MANUEL DOBLADO O 28 ORIENTE","PRIVADA","TERCERA M DOBLADO","CALLE","26 NORTE","AVENIDA","26 ORIENTE","53",,,,,,"COLONIA","XONACA",,,,"72280","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0446","026",,"JERGASSALGADO@HOTMAIL.COM",,"Fijo","19.04736562","-98.1769439","2010-07"
"6378054","21010315229004215000000000U9","COMERCIALIZADORA G G",,"315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","CALLE","CALLE DE LA SOLEDAD NORTE","CALLE","LA LIBERTAD (9 PONIENTE)","CALLE","CALLE DE LAS JACARANDAS","CALLE","MIGUEL HIDALGO SUR","929",,,,"0",,"BARRIO","COCULCO",,,,,"21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0155","011",,,,"Fijo","18.37625174","-97.26162017","2010-07"
"8776537","21114311423000225000000000U5","COMERCIALIZADORA TUNONI","COMERCIALIZADORA TUNONI ","311423","Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación","31 a 50 personas","CERRADA","BENITO JUAREZ","PRIVADA","ADOLFO RUIZ CORTINES","CALLE","FERROCARRIL","AVENIDA","MORELOS","2",,,,,,"COLONIA","SAN PEDRO",,,,"72210","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","4307","007",,,,"Fijo","19.07194242","-98.1753087","2019-11"
"6378287","21140315229000113001017317M5","COMPAÑIA  MANUFACTURERA DE ROPA ROAL","QUALITY SEW SA DE CV","314120","Confección de cortinas, blancos y similares","51 a 100 personas","CARRETERA","A PASO DE CORTES","PRIVADA","NINGUNO","CALLE","NINGUNO","CALLE","21 SUR","2512",,,,"1",,"COLONIA","SAN AGUSTIN CALVARIO",,,,"72764","21","PUEBLA","140","San Pedro Cholula","0001","Cholula de Rivadavia","0431","001",,"MYDM_17@HOTMAIL.COM",,"Fijo","19.05571134","-98.32768594","2010-07"
"6271555","21114311212000035001000000U5","COMPAÑIA HARINERA DE ORIENTE","COMPAÑIA HARINERA DE ORIENTE SA DE CV","311212","Elaboración de harina de trigo","101 a 250 personas","AVENIDA","FERROCARRIL","CALLE","NINGUNO","CALLE","NINGUNO","AVENIDA","FERROCARRIL","8002",,,,"0",,"ZONA INDUSTRIAL","ANEXA A LA LOMA","ZONA INDUSTRIAL","ZONA INDUSTRIAL ANEXO A LA LOMA",,"72230","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","5019","049",,"JOSEGLEZ61@HOTMAIL.COM",,"Fijo","19.0844737","-98.19911172","2010-07"
"6379672","21140315229000123001000000U4","COMPAÑIA MANUFACTURERA DE ROPA ROAL SA DE CV","COMPAÑIA MANUFACTURERA DE ROPA ROAL SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","CALLE","30 ORIENTE","CALLE","8 NORTE","CALLE","6 NORTE","CALLE","24 ORIENTE","601",,,,"0",,"BARRIO","LINDA VISTA DE JESUS",,,,"72760","21","PUEBLA","140","San Pedro Cholula","0001","Cholula de Rivadavia","0380","009",,"VIRIDIANA.VALLEJO@QUALITY-SEW.COM",,"Fijo","19.07235971","-98.29594341","2010-07"
"8493130","21041313310000014000037724M5","COMPAÑIA TEXTIL SANTA BARBARA","COMPAÑIA TEXTIL SANTA BARBARA SA DE CV","313310","Acabado de productos textiles","31 a 50 personas","CALLE","SAN BERNARDO","CALLE","GUERRERO","CALLE","CAMINO A SAN LORENZO","CALLE","RIO GRIJALVA","414",,,,"0",,"ZONA INDUSTRIAL","SANTORUM","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","017","2224561080","CONTACTO@TEXTILSANTABARBARA.COM.MX",,"Fijo","19.1077676","-98.25401796","2019-11"
"8628703","21041313210000074000000000S1","COMPANIA TEXTIL SANTA BARBARA","COMPANIA TEXTIL SANTA BARBARA SA DE CV","313210","Fabricación de telas anchas de tejido de trama","31 a 50 personas","CALLE","SAN BERNARDO","AVENIDA","CAMINO A SAN LORENZO","AVENIDA","VICENTE GUERRERO","CALLE","RÍO GRIJALVA",,"SN",,,"414",,"ZONA INDUSTRIAL","SAN MIGUEL APETLACHICA","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","017","2222364118",,,"Fijo","19.10763868","-98.2537551","2019-11"
"8716429","21156315229003764000000000U8","CONEXA","CONEXA SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","AVENIDA","INDEPENDENCIA ORIENTE","CALLE","PRIVADA 11 SUR","CALLE","13 SUR","CALLE","GABINO BARREDA","1112",,,,"0",,"COLONIA","INEPENDENC IA",,,,"75780","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0855","018",,,,"Fijo","18.46260655","-97.38194762","2019-11"
"3405453","21010315229004373001000000U6","CONFECCION DE PRENDAS DE VESTIR SIN NOMBRE",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","FRANCISCO I. MADERO ORIENTE","CALLE","CUAUHTEMOC SUR","CALLE","5 DE MAYO SUR","CALLE","5 ORIENTE","0","SN",,,"0",,"COLONIA","CENTRO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0032","016",,,,"Fijo","18.3762929","-97.25643206","2014-12"
"6377776","21114315229001225001000000U1","CONFECCIÓN EN SERIE DE OTRA ROPA EXTERIOR DE MATERIALES TEXTILES",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","ARTICULO 28","AVENIDA","CONSTITUYENTES","AVENIDA","3 SUR","CALLE","ARTÍCULO 30","25",,,,"0",,"COLONIA","CONSTITUCION MEXICANA",,,,"72499","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","4951","025",,,,"Fijo","18.95376409","-98.23704878","2012-06"
"3400842","21156315229002662001000000U5","CONFECCIÓN EN SERIE DE OTRA ROPA EXTERIOR DE MATERIALES TEXTILES",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLEJON","HIDALGO","CALLE","5 PONIENTE","CALLE","7 PONIENTE","CALLE","2 SUR","545",,,,"0",,"COLONIA","LA PEDRERA",,,,"75770","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0893","028",,,,"Fijo","18.45713436","-97.39748011","2014-12"
"6379367","21174315229000985000000000U5","CONFECCIÓN EN SERIE DE OTRA ROPA EXTERIOR DE MATERIALES TEXTILES",,"315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","AVENIDA","CUAUHTEMOC","AVENIDA","ABASOLO","CALLE","VICENTE LOMBARDO TOLEDANO","AVENIDA","MIGUEL HIDALGO","804",,,,,,"COLONIA","CENTRO",,,,"73800","21","PUEBLA","174","Teziutlán","0001","Teziutlán","004A","013",,"elviscordoba70@hotmail.com",,"Fijo","19.81253138","-97.36174019","2010-07"
"8464711","21156315229004274000000000U7","CONFECCIÓN EN SERIE DE OTRA ROPA EXTERIOR DE MATERIALES TEXTILES",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","CAMINO DEL CARNERO","CALLE","LA PAZ","CALLE","PIPILA","CALLE","JOSÉ MARÍA MORELOS","4214",,,,"0",,"COLONIA","AEROPUERTO",,,,"75710","21","PUEBLA","156","Tehuacán","0001","Tehuacán","093A","039","2383864640",,,"Fijo","18.49366573","-97.4137664","2019-11"
"3290122","21174315229002233001021445M8","CONFECCIÓN EN SERIE DE OTRA ROPA EXTERIOR DE MATERIALES TEXTILES",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","AVENIDA","JOSÉ MARÍA MORELOS Y PAVÓN","CALLE","AGUSTÍN MELGAR","CALLE","JUAN DE LA BARRERA","AUTOPISTA","NINGUNO","46","A",,,"0","SN","BARRIO","DE AHUATENO",,,,"73830","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0016","027",,"JCARLOS_JUAREZ@HOTMAIL.COM",,"Fijo","19.82889712","-97.35936363","2014-12"
"3289959","21174315229001644000000000U7","CONFECCION TERNA",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","CALLE A NAUTLA","CALLE","MORELIA","ANDADOR","LUPITA","CALLE","CALLE DE MORELIA","55",,"EDIFICIO SIN NOMBRE","PISO 1",,,"BARRIO","CHIGNAULINGO",,,,"73820","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0209","024","2313120145",,,"Fijo","19.8243838","-97.35019044","2014-12"
"3415384","21156315222000353001000000M8","CONFECCION TEXTIL DE CAMISA ANGEL FARID ARIAS GOMEZ",,"315222","Confección en serie de camisas","31 a 50 personas","CALLE","AMADO NERVO","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CERRADA","AMADO NERVO","CALLE","7 ORIENTE","524",,,,,,"COLONIA","LA PURISIMA",,,,"75790","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0569","034",,,,"Fijo","18.45702067","-97.38610808","2010-07"
"6376795","21174315229001146001009959S3","CONFECCION UNION","CONFECCION UNION SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","CALLE","LEÓN C. GUZMÁN","AVENIDA","ZARAGOZA","AVENIDA","BENITO JUÁREZ","CALLE","IGNACIO ALLENDE","303",,,,"0",,"COLONIA","CENTRO",,,,"73800","21","PUEBLA","174","Teziutlán","0001","Teziutlán","004A","010",,"LIBRADOSM@HOTMAIL.COM",,"Fijo","19.81661747","-97.35912998","2010-07"
"6376817","21174315229001156001009959M2","CONFECCIÓN UNION SA DE CV","CONFECCION UNION SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","CARRETERA","TEZIUTLAN SAN JUAN ACATENO KM 2.4","OTRO (ESPECIFIQUE)","MARCIAL VAZQUEZ","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","MANZANA 800","0","SN",,,"0",,"BARRIO","SAN DIEGO",,,,"73830","21","PUEBLA","174","Teziutlán","0015","San Diego","0247","038",,"LIBRADOSM@HOTMAIL.COM",,"Fijo","19.86125538","-97.36056997","2010-07"
"6379010","21010315229003196001037516M2","CONFECCIÓN Y BORDADOS GOMPRE","GOMPRE SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","PRIVADA","Amado Nervo","PRIVADA","Amado Nervo","CALLE","Juárez Oriente","PRIVADA","Ninguno","715",,,,"0",,"BARRIO","FATIMA",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0032","009","2361234957","MAJECA.991@HOTMAIL.COM",,"Fijo","18.37864951","-97.253975","2010-07"
"3394860","21156315229002171001000000U7","CONFECCIONES AMAYO",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","SONORA NORTE","CALLE","JALISCO","CALLE","QUERETARO","CALLE","PRIVADA PUERTO VALLARTA","712",,,,,,"COLONIA","DEL CARMEN",,,,"75764","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0624","007",,,,"Fijo","18.45655224","-97.41987831","2014-12"
"6735460","21199315229000485001000000U3","CONFECCIONES ANGHI",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","LA GUADALUPANA","CALLE","JUAN FRANCISCO LUCAS","CALLE","SIN REFERENCIA","CALLE","JUAN FRANCISCO LUCAS","111",,,,,,"COLONIA","XALTIPAN",,,,"73970","21","PUEBLA","199","Xiutetelco","0016","Xaltipan","0104","003",,,,"Fijo","19.76624029","-97.33310267","2016-10"
"3290042","21174315229001276001000000M8","CONFECCIONES ANGHI","CONFECCIONES ANGHI SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","PROLONGACION","VICENTE SUAREZ","OTRO (ESPECIFIQUE)","ARROYO","PRIVADA","NINGUNO","PRIVADA","NINGUNO","34",,,,,,"BARRIO","BARRIO AHUATENO",,,,"73830","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0016","057","2313126884",,,"Fijo","19.83162473","-97.35950353","2014-12"
